"username","tweet","label_sentimen"
"sourcclt","@AREAJULID jd inget dulu pas mau brangkat sekolah tbtb temen minta dijemput pdhl gk searah, krn gw gk enakan dan kasian sm kondisi dia gw iyain, sampai sana dia blum mandi anjr akhirnya nunggu, telat masuk 30mnt, utg masi percobaan offline","1"
"ggukietan","pertama kali cb bangtan lagi sekolah offline:(","-1"
"mydiaryyy18","Jd keinget dl wkt sma pake sepatu Converse yang kw, krn gaada uang buat belinya. Itu beli pas mau lulus sekolah, dan kepake sampe kuliah. Pas jaman2 nya masi offline, klo gasalah semester 3. Trs gua kerja kelompok di kost gua-","0"
"araluvyou","pokoknya harus offline, biarin aja tenaga gw habis mulu setiap pulang sekolah daripada gw jadi bodoh terus 😔 ttp prokes dong tentunya","1"
"Kodzukenmaw","Waktu 2 tahun lalu harusnya aku mpls offline, tapi karena pandemi jadi nya mpls online
Terus dari sekolah lagi nyari panitia buat mpls tahun ini. Kemungkinan bisa offline dong ya?

Jadi panitia mpls yay/nay?","1"
"raayssvn","@bodaciousshyly Aku sekolah offline kaa","1"
"radarmadiunweb","Dindik Kota Madiun Izinkan 10 Sekolah Buka PPDB Offline https://t.co/Y0afj32t71","1"
"iyachintyaa","@A_ChristyJKT48 Pagi dek, semangat juga yah sekolah offline nya","1"
"1dreammy","hihi sorry akhir2 ini sering off twitter karena udah mulai masuk sekolah offline jadi sibuk😓 tp tenang.. tetep buka mungkin slowresp sampe jam 1aja, malem udh fastresp lagiii~","-1"
"ohmybeautybank","ayo gais kening aku mulai belang semenjak sekolah offline (udh pake sunscreen btw) butuh bgt buat nyerahin lg gituu 😩  [bb] https://t.co/unyXyXANpI","-1"
"amandonut","SORRY YA kelas selsai jam 11 FOR 2 YEARSSS (di sekolah gue) dari biasanya pulang jam 3, berkurang 4 jam. and when yall were sleeping gue ttp selsai sekolah tuh jam 3 ANDD LBH OPTIMAL krn bisa belajar sendiri, sunyi, fokus dibandingin offline school berisik, rame, gabisa fokus 😮‍💨","-1"
"cantikatekateki","Buat kalian2 yang kerja, sekolah, kuliah offline #TetapSehatPakaiMasker please pake masker ya, jaga kesehatan supaya jauh dari hepatitis akut #LawanHepatitis https://t.co/4keQz1xxWW","-1"
"cysteindicolite","tadi pertama kali presentasi tatap muka setelah sekolah online, trus kalo udh giliran kita ngomong maskernya harus dibuka. jujur sebenernya untuk saat ini gue blm mau buka masker karna kondisi wajah gua lagi kurang bagus jadi gua ga pede, dan pas guru gue bilang begitu pun—","-1"
"rojak_bksi","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/HTiytQIlZI #FestivalKopiTanahAir Puan Peduli Petani","1"
"toorubreezvyg","@kookooya10 Sama kaya aku pas mulai sekolah offline wkwk mana langsung les juga jadi capek bgt sampe ga nyangka klo dulu pernah libur panjang karantina 😭","-1"
"dkmhndr_","Iri banget adek kelas udah wisuda offline, angkatan gw cancel... :'

Anyway congrats ya adek adek, sekolah di masa pandemi pasti susah (walaupun enak banyak gabutnya kan kwkwkw)

Semoga dilancarkan studi dan karirnya, lulus sekolah ribet bosss siap siapppp kwkwkwk","1"
"cmhigiri","ppdb jabar

kalo daftar offline ke sekolah masih bisa ambil pilihan ke 2 ga ya?","0"
"pawncreas","guru mtk pas sekolah offline lagi nerangin materi di kelas sambil nanya ke murid tapi ga ada yg respon: https://t.co/VRlQQaqgSr","0"
"keisources","@GeneSwith aku juga kangen banget paraaaaah T_T aku mulai sekolah offline jadi makin sibuk deh huhu","-1"
"Caca46027099","#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gusy","-1"
"hesulla","@convomfs hah kan skrng lagi online-offline trs bukannya sekolah? wajar aja dia bingung. ini mksndya belajar dirumah (online) atau libur gitu","0"
"nannawin_","Syapa yg bingung takut nilai geblog karna tbtb ulangan offline dan pake tab dari sekolah dan hpnya harus di kumpulin tapi kerjaannya scroll tiktok dan mikirin hal yang lain?","-1"
"Dzakyz1","Masih kesel gara2 covid sekolah offline cmn 1thn lah kira2 itu juga gabungan kelas 10 1 smstr kelas 12 akhir akhir doang fakk 2 tahun nolep","0"
"Nieza_Styles","Tapi mas udah kayak Sekolah aja sekarang tatap muka... Coroncesss Hilang Sungjin pun Datang aiihhh Virus Cintamu bikin aku Ngreog lo mas....❤️❤️❤️ https://t.co/QakPvnYEbf","0"
"nidhaniess","@schfess hut sekolah karena rame banget (kalo offline)","1"
"rikafjk","Atau bego²an aja lah daftar offline ke sekolah yg di tuju, kasih semua dokumen persyaratan(jalur rapot&amp; kejuaraan) Sabodo yg mau diliat yg mana. 🤭 Bilang aja nggak ngerti. 😅","0"
"waneeraiz","kenduri kendara pon dah boleh buat dekat sekolah . no wonder la kalau tiba-tiba results spm offline ha . takde online dulu . tapi harapnya online dulu lah ye . TAKUT NIII .
#spm2021","-1"
"pacarnyaharis_","@AREAJULID Setelah sekolah resmi belajar tatap muka mulai akhirnya mereka paham bahwa guru asli mereka guru yg baru, akhirnya lama-kelamaan mereka beradaptasi dan anak2 jadi seneng diajar sama gue dan deket sama gue bgt, pas akhirnya gue resign mereka sedih","1"
"urfuvcandy_","Alhamdulillah..
Kemaren si kk cantik order, hr ni dah order lg..

Ini harganya 10rb/pouch kecil sayang berat 80gr.
Bisa dijual lg lho.. apalgi sekrg sekolah sdh mulai tatap muka lg.

Harga utk dijual lg berbeda ya tp da minimum order'a.
Yuk order #Kriuk momo. https://t.co/X15ZmpDbOk","0"
"lifeisgoodnii","@RezaaFachlevi Sekolah tatap muka","1"
"soobjunsbt","@minisodeu udah pada balik sekolah offline kayanyaa huhu","-1"
"dazzling9yul","@woozilysc Makin lancar dan seru ga sekolah ? Udah offline kan ? 😳😳
Aku kangen masa sekolah malah
Bad! 😣😢😤 
Jangan cepet gede ya ayanggg hihihi enak jadi anak sekolah 😳😳","1"
"karskarsekar","..gak ada uang seragam, hub/cabang offline juga gak yg wow fasilitasnya kok tapi cukup untuk anak2 belajar. Yang jelas kami suka sm visi misi mereka bahwa tiap anak punya perkembangannya masing2 jadi gak disamaratakan kemampuannya. Di sekolah si sulung jg begitu..","1"
"taishan_dtrt","Pemerintah telah mengijinkan sekolah untuk melaksanakan pembelajaran tatap muka 100%. Untuk menjaga kesehatan anak, pastikan kamu mengikuti tips ini ya, Soebat Sehat.

#infokesehatantaishan #covid #rapidtestjakarta #pcrdrivethrujakarta #antigenjakarta #taishanrapidtest https://t.co/u0tyoGfe2b","1"
"smileysilly07","@OHMYV3NUS @AREAJULID Pernah kejadian sama temenku, dia dijemput grabcar di rumahnya trs bpknya tny, anaknya udh sekolah offline ya, temenku jwb belom punya anak, trs dia minta maaf eh gk lama nanya lagi suaminya kok gk nganterin, temenku akhirnya jawab lagi kerja, padahal temenku masih single😅","0"
"MrsAnggoro","Keresahan para ibu setelah anak² mereka mulai sekolah secara offline adalah akan adanya pengaruh² yg bisa dibilang buruk dikarenakan adanya siswa² yg berumur terpaut jauh dari anak² mereka.","-1"
"kumparan","""Sebagian besar siswa sekolah dasar dan menengah akan terus belajar online di rumah mulai Senin,"" kata juru bicara pemerintah Beijing, Xu Hejian. #kumparanNEWS https://t.co/cOchJgjUAt","-1"
"ohmybeautybank","[bb] rekomendasi moisturizer or serum yng bagus buat kulit belang dong:( semenjak sekolah offline jidat sender makin belang bgt 😔😔","-1"
"grizz_boo","gua ini angkatan corona, sekolah full tatap muka cuma setahun....dua tahun selanjutnya gua banyak daring, gua interaksi sama temen temen kelas cuma lewat chat kebanyakan....tapi rasanya masih gak rela buat pisah, karena memang masa smk gua di @.smkyadikamdo berwarna sekali","0"
"ryulovvie","Kalian prefer ujian online tapi di sekolah or ujian offline pake kertas di sekolah?","0"
"profankalam","Alhamdulillah bgt loh, sangat Bersyukur karena PTM sudah mulai diberlakukan lagi bagi para pelajar. Senang anak2 bisa sekolah offline lagi
#KomunitasMerdekaBelajar #BergerakBerdayaBersama https://t.co/yWLqzSpbLh","1"
"athlasv","karena aku udah  mulai sekolah  tatap muka jadi aku cuman menerima hari sabtu  dan hari libur","0"
"thvwe","gila kalo ky gini gue makin gamau sekolah offline","-1"
"favxacc","sekolah dah offline tapi ni google classroom napa masih ada tugas????????😤","0"
"xredsunc","AAAAA SEKOLAH OFFLINE GW UDAH FULL 😭😭😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/2ndgTDfgoL","-1"
"sunglele25","@goodjobchenle Iyaa. Udah sekolah ya s mba? Apa masih offline sklhnya?😞","0"
"claudverse","gud morning‼️
semangatt yaa kalian yang hari ini lagi PAT atau mau daftar PPDB atau yang sekolah offline/online, wish you luck and have a great monday🙆‍♀️","1"
"convomfs","💭 woiii besok gue sekolah tatap muka deg2an bangettttttt","-1"
"WindyPJ","Sudah libur sekolahhhh 🥲 akhirnyaaa~ walaupun les blm libur, sangat2 lega emak nya ga usah mikirin pr, google meet, zoom, google classroom, absensi, isi form skrining online, ptmt 🥹 semoga next academic year uda offline ajah masuk sekolah fulllll 🤞🏻","1"
"xysapii","sksksks jadi kepikiran nanti klo misal kuliah offline gmnaa yaa, w yg tinggal serumah ama emak aja masih buru buru klo kesekolah pdhl sekolah deket, lah ntar beda kota g ada yg nyuapin huhu :(((","0"
"rioantony711","Ini Sejumlah SMA Negeri di Sulsel yang Masih PPDB Offline https://t.co/ZrqmXCJvCT","0"
"Jonkey00","#WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu aku mau sekolah offline weh udah capek ngang ngong ngang ngong, ett tapi tetep waspada ya gengs jangan sampe kecolongan lagi","-1"
"fyexnine","ketika panic attack kambuh pas udh mulai lagi sekolah offline, pasti ngelampiasinnya ke buku. it's okay yg penting ga ngerepotin orangg https://t.co/YRZnQZkJw5","-1"
"mcflurryythv","@IntanHaTK @Achaqa1 @ODZSSEUZ dan skrng banyak yg udah mulai sekolah kuliah offline😭 pas butter masi pda online jd","0"
"mermaidseo","@samsungID #ThankYouGalaxyJ udah nemenin jaman sekolah offline, karena sekarang online jadi Pasti lebih banyak kebutuhan yang harus nge upgrade ke #GalaxyA03 
Yuk ikutan challenge @samsungID @seneority @roselasfl @minhgyuo","0"
"Jevaisbie","@armyfess_ Nder, sekarang udah mulai pada sekolah offline. Kerja juga udah ga wfh lagi. Jadi pasti beda, kurangin menfess kaya gini bisa ga? Kasih semangat aja, streaming jgn dijadiin beban","1"
"aztlieputri","Dua tahun berlalu, sekolah udah mulai offline, dan akhirnya minta ngajar sempoa lagi.. Udah kangen ajah gitu sama murid² yang hebat hhehe","1"
"Gina_Gustari","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/6Fa0Xt2uIn #FestivalKopiTanahAir Puan Peduli Petani","1"
"Mpok_Hanum","@jankerzone @detikcom 😂😂😂😂 mau ikutan sedih, tapi lucu. Dgn kondisi saat ini, gimana tu bocah menjalani hidupnya sekarang? Sekolah kan sdh mulai tatap muka. Teman² yg ajak dia dulu nantang truk, apa masih berteman?","0"
"jumilkawin","@schfess selalu offline walaupun kemarin corona marak tapi ttp sekolah maunya offline","1"
"akusukaanggur_","@indomyfess Aduh jum'at mana sekolah offline lagii, tpi ku usahain sempet ikut premier😭🙏","-1"
"weasleygf_","@convomfs bentar banget ko, buktinya aku awal kelas 11 takut banget buat masuk sekolah karna baru bgt masuk offline lagi.. ternyata ini dh mau kelas 12 ajh😔","1"
"quinneeshh","ini gue gabisa nih diet sambil sekolah offline😭😭😭😭","-1"
"michaelaja16_","ya udah aku terima dong , aku gak sakit hati malah tambah suka sama dia wkwkwkwk (aneh emang aku). ya udah jalanin dulu aja gitu pikiran ku. makin makin suka tu aku sama dia. semester 2 kelas 9 sekolah udah offline 100% aku mikir ""akhir nya aku ketemu dia"".","0"
"jejuboyzz","@4evertbz_ Oo, ok ok aku pikir ulangan offline di sekolah gitu","0"
"bamgyuwie","@sbtcon karena udh pada keluar lagi? mksdnya kuliah, kerja, sekolah udh offline mungkin ga sempat ngurus lagi karna sibuk","-1"
"willstillgrow","@ohmybeautybank klo online store kurang tau nder, tp offline store ada yg jual kaya di toko perlengkapan pramuka gitu.. soalnya aku pas jaman sekolah sering beli sepatu gitu buat lomba paskib","0"
"lengkongtweets","Kaji Kesiapan Wacana Sekolah Tatap Muka, PKS Jatim Gelar Webinar https://t.co/JIX76z8PhS via @PKSejahtera 
@pksdigitalrace
#Milad20PKS
#PKSkotaBandung","0"
"Mikoes95","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/CkNC5sr9cp Puan Peduli Melayani","1"
"detikcom","PPDB SD Jogja 2022 dibuka dengan sistem RTO atau online serta offline. Simak syarat, cara daftar, dan daftar SD PPDB RTO Jogja di sini. https://t.co/IOyfg44jb9","0"
"Farshilala","@mrkleo02 Sekolah offline akan lebih seru apabila memiliki teman &amp; mudah dimengerti dibanding online","1"
"ribetbtul","@tanyakanrl paling sering waktu smp sih, krn sma bentar doang cuma satu tahun setengah sekolah offline, lainnya ngangong"" https://t.co/XQ9x5LI6jW","1"
"bunaALL","@kthksj_loml Iya,udh lama offline ini baru plg sekolah","1"
"chelweirdos","@A_ChristyJKT48 selamat enjel, semangat! enak tau sekolah offline","1"
"lisarurucha","sedang pusing memilih tas sekolah
Beli online atau offline?😀","0"
"ellen_trueblue","@glrhn Diminta hasil antigen per 2 minggu aja susah dad, padahal mereka tau itu syarat kalau mau memasukkan anaknya ke kelas offline. Dari wajib test lab sampai dibolehkan tes mandiri (agar lebih murah juga). Tapi jalan2 lanjut terus, masuk sekolah jarang, improvement seadanya.","1"
"voidotid","Gubernur Jawa Timur Khofifah Indar Parawansa menyampaikan kabar baik yakni seluruh kabupaten/kota di Jatim masuk status PPKM level 1. Dengan begitu, kegiatan pelaksanaan tatap muka (PTM) sekolah bisa digelar 100 persen. https://t.co/WFpMHJ5d6N","1"
"neoensa","@ningnyz_ semangattt, lgi sekolah offline mau ulngn","1"
"jagapatidotcom","Tapi, emang udah siap hidup normal? 🤔

Kembali menghadapi...
👉🏻 Kemacetan
👉🏻 Sekolah, kuliah, ngantor 

Semuanya dilaksanakan 100% tatap muka 🤣

(3/4) https://t.co/IaVfcO4DWw","1"
"atasnamabulan","@xxzasdfghjkl Wkwkwkw gue introvert tp pling semangat sekolah offline, sosialisasi tidak perlu, ilmu nomor 1","1"
"Berbagifantasea","Kapan sekolah offline lagi? https://t.co/5CTzshoEbv","1"
"cupucup","@sunnyineza Mungkin meman jumlah driverny agak berkurang,,, selain itu jg kayakny anak2 sekolah dah mulai full offline sih? Abisan gue liat kalo pagi lewat mzr kayakny gojek banyak banget nganter siswa sekolah...","1"
"lIckloe","sekolah haha hihi tbtb UAS offline😋","0"
"GALJARO","Sejak ngurusin kesiswaan, ada2 aja anak medot sekolah. Dulu ada yg alasannya ga suka pjj, pgnnya ptm. Giliran ada ptm ga mau, maunya medot aja.

Terakhir ada yg medot alasannya ga nyaman kbm offline, maunya pjj karena bisa disambi main game online :)))","0"
"jisungieluviu","Buat teman-teman yang sedang kerja, sekolah, kuliah offline #TetapSehatPakaiMasker please untuk tetap pakai masker, jaga kesehatan dan kebersihan diri supaya jauh dari hepatitis akut #LawanHepatitis https://t.co/SmWmSfFbuy","-1"
"sukiamedya","@randylicious3 sudah ada sekitar 2.870 sekolah di berbagai wilayah di Jabar yang mengajukan KBM tatap muka. - Dukung Kemajuan Nusantara","1"
"lecturesdes","Akhirnya sampe juga di gue ni cello helga. Setelah ini paket sampe di rumah trus karena tiba” gue sekolah offline jadi pindah ke luar kota. Ini paket dikirim balik juga ke gue 😆 seneng banget bisa buka paketnya sendiri wrwrwrwr 🦖🦖🦖 @ijoscripts @Bukune https://t.co/ZOSGQDxOvd","1"
"Lanareswari","Jangaaaan sampe anak gakjadi sekolah offline, dah bayar mahal 😂 https://t.co/yHGaPVklQg","1"
"meteourite","@beaconfess aku sambil sekola, offline pulak. kalo lagi ada jdwal sekolah / tugas numpuk aku close dulu. kalau lg free baru tuh open + fast resp. jadwal open ambil waktu dimana kmu lg free aja nder","0"
"silmi_rmwt","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/OY9LIBtJRy Kader PDIP Bersama Puan","1"
"derydepok","KAHSKSHSJ SEKOLAH OFFLINE NYEBELIN","-1"
"ssoyjn","@convomfs Part 2 (Engga ikut pulang kampung gara gara sekolah offline) https://t.co/e9Mpz8xsyg","-1"
"yuanitadyahr","Heran, apa-apa takut, ini takut, itu takut. Emang semenakutkan itu? PPAK cuuuyy.... kuliah offline juga. Kaya nggak pernah sekolah di ruangan aja 😒 Jangan dinormalisasikan lah..","-1"
"crumbcoatnchill","Today situation: juggling kerjaan &amp; ngurus sekolah si kakak yg uda mulai offline. Riwa riwi sendiri karena the other partij lagi persiapan world tour 

The other partij ; https://t.co/D7HoBXPBjH","0"
"namkooksha","Gw pikir ya gais ini ga sampe 10 m gegara pda sekolah offline ga sii?? Ujian juga? Pas butter kan serba online","0"
"yummietoast","@haikalcc yay tp kata gue offline aja, soalnyy kmrn tmn gue studytour ada yg bawa itukan, tp ky paketny lgsg dikirim ke sekolah ((gue boarding)) gangerti itu grgr kelempar atau kebanting sana sini, kameranya gabisa dipake 😔💔💔","0"
"kurispi_crispy","Semangat @A_ChristyJKT48 sekolahnya. Gimana rasanya sekolah offline lagi? Btw, nanti sore ada kegiatan lagi? #ChriStory","0"
"sccrpiio","haha besok gua beneran wisuda nih, haduh masa sma gua diisi lebih banyak online ketimbang tatap muka:') masih mau sekolah jujur😭 https://t.co/JtuDRYJOnR","1"
"strongjibeom","@collegemenfess Sering malah nder waktu offline, kebiasaan bekel dari sekolah","1"
"Fiiscarlet","ini anak sekolah udh pada aktif offline semua apa gimna sie macetnya parah bgt plizz","-1"
"arnova_ptra","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/mCgQactBJQ Kader PDIP Bersama Puan","1"
"changyoonmeong","terpantau 2 minggu sekolah offline full day tanganku sudah ombre","-1"
"wattpadaddict__","Setiap pulang sekolah selalu aku ajak tatap muka berdua di kelas anak- anak yang bermasalah tersebut
Mereka sadar kalo mereka salah, mereka juga sadar kalau orangtuanya tidak peduli

Sayang sekali, mereka seperti sudah kehilangan semangat belajar
Faktornya sangat banyak sekali","0"
"xxsunny___","siapa yang sekolah/kuliah nya udah offline? Cung☝","1"
"genshinconfesse","gcfs! setelah sekian lama ga sekolah tatap muka, ternyata yang di kelas tuh lebih menarik, stuju ga sii","1"
